3.17,6.059918657455262
3.27,6.059918657455262
2.9596,6.7616397310316625
2.9969,4.749069019455824
2.2,4.749069019455824
2.4799,4.749069019455824
2.8281,4.749069019455824
3.2511,4.749069019455824
3.1929999999999996,8.844859480176932
4.225,6.7616397310316625
5.2677,6.059918657455262
7.1136,6.059918657455262
7.001799999999999,9.10494449314435
6.3097,7.211472381055931
5.3809,11.097788365164691
5.6888,5.675142568779331
5.5147,4.749069019455824
4.3867,4.749069019455824
4.922000000000001,4.749069019455824
4.82,4.749069019455824
4.91,5.675142568779331
5.2794,5.675142568779331
4.55,7.4632773721121115
4.827,7.211472381055931
4.7925,9.413450738651427
4.9689,8.844859480176932
5.2035,6.059918657455262
4.9044,4.749069019455824
5.0499,6.059918657455262
4.93,5.675142568779331
5.09,8.029586944026505
5.139,5.675142568779331
5.2051,4.749069019455824
5.4683,9.413450738651427
6.1638,7.211472381055931
6.3500000000000005,7.4632773721121115
6.629,4.749069019455824
6.799,11.097788365164691
7.621,11.097788365164691
8.4096,11.097788365164691
8.7103,15.231728082180231
10.87,11.097788365164691
11.624,13.817050845378935
8,11.787117239276046
10.61,7.211472381055931
10.2041,14.642953437436248
11.02,9.413450738651427
11.87,7.211472381055931
12.1933,7.211472381055931
12.4,13.0297399432205
11.8,11.097788365164691
11.7389,9.413450738651427
11.631099999999998,9.413450738651427
10.7,9.413450738651427
10.8001,6.059918657455262
10.8687,9.413450738651427
11.6515,11.097788365164691
12.4821,13.817050845378935
12.5,16.12515797027586
13.388,17.06008863635081
13.3,13.0297399432205
13.312,6.059918657455262
13.450000000000001,10.742591202928274
13.454,10.013221498217115
14.116,16.12515797027586
15.700000000000001,18.732366029673386
17.8182,14.642953437436248
20.59,17.06008863635081
23.9698,29.74299153440304
26.8146,40.013925547781675
29.89,44.95322238951537
34.5,94.7146361318696
46,79.25182319034174
47.4,222.206674872357
71.5,289.98966851323576
93.02999999999999,367.200644053831
162.301,785.1091269482874
90,413.1644465616893
119.2,306.1745721494733
134.4444,287.24342128161817
115.98,238.2937686991803
114.82,249.14376800067913
122.5,217.95924548186844
133.5,197.27949852009684
122.5,144.44889192217667
100.4374,177.04574710115077
99.9,127.15222306114337
107.9,122.44092302645876
97.51,228.30319613564322
72.5053,167.5705736766524
90.37129999999999,131.44275158936205
85.4725,160.8792708170447
92.1,108.97788090384833
96.6,138.91791630576066
94.1625,179.5611626083514
98.845,161.71707696695603
111.79499999999999,159.04996785956826
128.2597,116.43923876166174
116.595,101.99876704888682
124.5783,104.74109475014987
122.651,131.85946894246575
125.1807,288.6532871770505
121.6828,221.59250113930858
130.4155,206.03812148214988
163.06319999999997,265.47686995366854
185.6888,331.8300368623826
207.6335,376.49455011796573
311.9005,577.7003619953429
476.29499999999996,785.1094558371383
751.377,785.1094562787523
946.9237,785.1094563991545
795.3968,785.1093360997367
879.4692,785.109455594365
617.8158,784.4048758778708
745.0711999999999,750.1763365038856
940.0972,782.4722168724294
873.2635,769.8247352307009
878.6807,774.6063426608633
880.1523,776.8054887948501
854.375,711.3183380055815
681.9371,785.1069740171226
610.6525,783.6450328905098
604.5823,785.1094563937853
560.3045,785.1021144848797
633.1825,474.4255653628848
630.7167,341.789832344114
561.3534,400.85455482900227
461.8695,325.40456542973425
460.7028,320.90815641749
414.9495,320.8728114977099
497.3177,309.1725434398488
429.6537,312.57019524067545
434.0643,308.6513991819859
436.542,303.42475351776477
444.809,305.13836450329296
570.095,315.7275088806495
629.0242,313.8224660720228
653.6402,313.3375961441608
591.9718,310.45852815601984
598.8765,301.0911202655469
598.6032,304.26010990443365
631.7065,299.5914098193813
627.5759,308.1606799671947
621.3725,303.944515236825
590.9454,307.25038250697366
585.5078,302.18539294607217
589.45,314.45450998612466
492.9513,316.4743001796128
508.5735,307.28208609199555
478.0734,314.09118092893715
479.4833,315.06465236846026
474.715,313.31388103859797
396.567,314.12100936613086
376.1983,313.92837321371326
319.6406,328.3979692213647
376.1891,313.0993999410198
386.5889,310.3231766944392
351.5414,308.60789464723825
323.7426,315.0089785055962
363.3062,354.4050097027448
388.55420000000004,315.5898839606055
366.7687,308.80429186327996
377.0901,310.7743176357909
374.2558,316.4661667831333
351.1439,315.0092433760581
319.2411,314.38324124021443
316.7959,313.4819460890841
263.6343,336.1774016486994
265.3692,419.7004721449802
209.932,316.9093304558753
254.5073,318.8678070565681
226.3959,313.637302041253
222.8677,314.3201573471559
234.3292,317.3948229870799
235.5299,309.0702601028182
258.7425,313.2885781769358
274.4754,312.38775450879945
285.3415,311.62584658030664
267.7968,313.11718344419387
242.0165,309.3759068581109
259.9451,307.4481177881371
235.6352,308.3864390881343
221.6913,306.4474217108565
218.815,306.85005607139726
240.1203,299.0267235321909
239.6312,306.7417043307966
236.0996,304.5845418524245
241.1864,302.79999088097685
229.9992,308.2454077018124
223.3896,300.5105124723354
233.8536,308.7521365545345
244.01,304.9643154474204
248.0673,315.60525493979657
271.0153,320.19459470620905
309.9778,315.71977798524733
272.4889,310.07369390123426
291.6372,311.1886482379874
281.65,311.00115643281373
264.4388,309.12012069041424
257.6735,313.9814838349088
227.589,317.19200203852955
228.6088,310.7927439018261
239.4383,302.0534680640562
230.328,303.29649526871316
230.8605,307.9246434407491
232.8486,304.5278142777491
238.6874,298.08750746394446
247.5253,307.6549516591569
262.9003,308.778257360193
283.0717,321.66447771618164
325.082,784.0703344901469
373.48699999999997,354.8389544784273
319.9283,317.9487597603233
324.344,313.8278433695521
371.864,317.9487597603233
388.458,574.8362583492641
433.5369999999999,347.4106560130495
442.496,326.27286131396534
422.523,323.9565075090457
430.361,357.2451906972853
448.964,431.81252102450463
380.208,527.4837602410734
402.61,327.06826111229225
367.135,317.1620678641581
375.28400000000005,317.9487597603233
406.738,339.9410031823465
438.985,324.82356643658403
432.64,319.94327603683934
404.55,316.3468668853537
412.291,315.83968495577784
410.751,311.5990609466513
425.378,314.7416983209671
419.385,314.1814073050435
421.111,313.67426148943326
427.862,316.74513552976225
460.327,325.77217358608334
453.04200000000003,587.5103486636967
459.437,318.9101988387083
457.848,316.2319644910074
438.773,321.8899598238808
524.083,709.3691616656312
574.106,415.7094719568469
675.343,785.0637349933295
764.045,785.0994939996309
630.246,774.226545011686
659.688,735.6525539478358
649.962,598.0123317690427
679.051,407.60412829260565
661.05,338.30168712367816
625.881,785.1076246866792
592.7800000000001,645.2828738433919
571.4438,359.87418037275427
580.69,341.9272979478456
573.555,328.4405758414486
608.9175,419.38210817226576
605.8088000000001,348.8867131817654
608.6988,359.24162124468904
599.1763,328.4405758414486
610.2912999999999,325.77217358608334
614.6238,363.2427353449621
639.8275,339.5692556649859
